date,mean_temperature,daylength,site,PAR_incident
2014_01_21,4,9.224166667,LUSIGNAN,100
2014_01_22,5,9.262222222,LUSIGNAN,100
2014_01_23,5,9.301111111,LUSIGNAN,100
2014_01_24,9,9.340833333,LUSIGNAN,100
2014_01_25,11,9.381388889,LUSIGNAN,100
2014_01_26,9,9.422777778,LUSIGNAN,100
2014_01_27,5,9.464444444,LUSIGNAN,100
2014_01_28,4,9.507222222,LUSIGNAN,100
2014_01_29,6,9.550555556,LUSIGNAN,100
2014_01_30,5,9.594722222,LUSIGNAN,100
2014_01_31,5,9.639444444,LUSIGNAN,100
2014_02_01,7,9.684444444,LUSIGNAN,100
2014_02_02,5,9.730277778,LUSIGNAN,100
2014_02_03,5,9.776388889,LUSIGNAN,100
2014_02_04,7,9.823333333,LUSIGNAN,100
2014_02_05,8,9.870833333,LUSIGNAN,100
2014_02_06,10,9.918611111,LUSIGNAN,100
2014_02_07,9,9.966944444,LUSIGNAN,100
2014_02_08,7,10.01583333,LUSIGNAN,100
2014_02_09,5,10.06472222,LUSIGNAN,100
2014_02_10,6,10.11444444,LUSIGNAN,100
2014_02_11,5,10.16444444,LUSIGNAN,100
2014_02_12,5,10.215,LUSIGNAN,100
2014_02_13,8,10.26555556,LUSIGNAN,100
2014_02_14,10,10.31638889,LUSIGNAN,100
2014_02_15,9,10.36777778,LUSIGNAN,100
2014_02_16,8,10.41916667,LUSIGNAN,100
2014_02_17,8,10.47138889,LUSIGNAN,100
2014_02_18,8,10.52333333,LUSIGNAN,100
2014_02_19,8,10.57583333,LUSIGNAN,100
2014_02_20,10,10.62861111,LUSIGNAN,100
2014_02_21,6,10.68166667,LUSIGNAN,100
2014_02_22,8,10.73472222,LUSIGNAN,100
2014_02_23,8,10.78805556,LUSIGNAN,100
2014_02_24,11,10.84138889,LUSIGNAN,100
2014_02_25,8,10.89527778,LUSIGNAN,100
2014_02_26,8,10.94916667,LUSIGNAN,100
2014_02_27,8,11.00305556,LUSIGNAN,100
2014_02_28,7,11.05722222,LUSIGNAN,100
2014_03_01,6,11.11166667,LUSIGNAN,100
2014_03_02,4,11.16611111,LUSIGNAN,100
2014_03_03,6,11.22055556,LUSIGNAN,100
2014_03_04,7,11.27527778,LUSIGNAN,100
2014_03_05,8,11.33,LUSIGNAN,100
2014_03_06,7,11.38472222,LUSIGNAN,100
2014_03_07,9,11.43972222,LUSIGNAN,100
2014_03_08,11,11.49472222,LUSIGNAN,100
2014_03_09,11,11.54972222,LUSIGNAN,100
2014_03_10,11,11.605,LUSIGNAN,100
2014_03_11,11,11.66,LUSIGNAN,100
2014_03_12,10,11.71527778,LUSIGNAN,100
2014_03_13,11,11.77055556,LUSIGNAN,100
2014_03_14,12,11.82583333,LUSIGNAN,100
2014_03_15,9,11.88111111,LUSIGNAN,100
2014_03_16,11,11.93638889,LUSIGNAN,100
2014_03_17,9,11.99194444,LUSIGNAN,100
2014_03_18,7,12.04722222,LUSIGNAN,100
2014_03_19,9,12.1025,LUSIGNAN,100
2014_03_20,12,12.15777778,LUSIGNAN,100
2014_03_21,11,12.21305556,LUSIGNAN,100
2014_03_22,9,12.26861111,LUSIGNAN,100
2014_03_23,7,12.32361111,LUSIGNAN,100
2014_03_24,5,12.37916667,LUSIGNAN,100
2014_03_25,8,12.43416667,LUSIGNAN,100
2014_03_26,7,12.48944444,LUSIGNAN,100
2014_03_27,5,12.54472222,LUSIGNAN,100
2014_03_28,9,12.59972222,LUSIGNAN,100
2014_03_29,12,12.655,LUSIGNAN,100
2014_03_30,12,12.71,LUSIGNAN,100
2014_03_31,15,12.765,LUSIGNAN,100
2014_04_01,14,12.81972222,LUSIGNAN,100
2014_04_02,16,12.87444444,LUSIGNAN,100
2014_04_03,12,12.92916667,LUSIGNAN,100
2014_04_04,13,12.98388889,LUSIGNAN,100
2014_04_05,11,13.03833333,LUSIGNAN,100
2014_04_06,16,13.0925,LUSIGNAN,100
2014_04_07,15,13.14666667,LUSIGNAN,100
2014_04_08,10,13.20083333,LUSIGNAN,100
2014_04_09,10,13.25472222,LUSIGNAN,100
2014_04_10,13,13.30861111,LUSIGNAN,100
2014_04_11,14,13.36222222,LUSIGNAN,100
2014_04_12,13,13.41555556,LUSIGNAN,100
2014_04_13,13,13.46916667,LUSIGNAN,100
2014_04_14,12,13.52222222,LUSIGNAN,100
2014_04_15,11,13.575,LUSIGNAN,100
2014_04_16,11,13.62805556,LUSIGNAN,100
2014_04_17,12,13.68027778,LUSIGNAN,100
2014_04_18,12,13.73277778,LUSIGNAN,100
2014_04_19,8,13.78472222,LUSIGNAN,100
2014_04_20,10,13.83666667,LUSIGNAN,100
2014_04_21,12,13.88805556,LUSIGNAN,100
2014_04_22,13,13.93972222,LUSIGNAN,100
2014_04_23,12,13.99055556,LUSIGNAN,100
2014_04_24,8,14.04138889,LUSIGNAN,100
2014_04_25,12,14.09194444,LUSIGNAN,100
2014_04_26,12,14.14194444,LUSIGNAN,100
2014_04_27,10,14.19166667,LUSIGNAN,100
2014_04_28,12,14.24111111,LUSIGNAN,100
2014_04_29,11,14.29027778,LUSIGNAN,100
2014_04_30,11,14.33861111,LUSIGNAN,100
2014_05_01,12,14.38694444,LUSIGNAN,100
2014_05_02,13,14.43472222,LUSIGNAN,100
2014_05_03,10,14.48222222,LUSIGNAN,100
2014_05_04,11,14.52916667,LUSIGNAN,100
2014_05_05,14,14.57555556,LUSIGNAN,100
2014_05_06,17,14.62138889,LUSIGNAN,100
2014_05_07,14,14.66694444,LUSIGNAN,100
2014_05_08,14,14.71194444,LUSIGNAN,100
2014_05_09,15,14.75611111,LUSIGNAN,100
2014_05_10,12,14.79972222,LUSIGNAN,100
2014_05_11,12,14.84305556,LUSIGNAN,100
2014_05_12,10,14.88555556,LUSIGNAN,100
2014_05_13,11,14.9275,LUSIGNAN,100
2014_05_14,12,14.96861111,LUSIGNAN,100
2014_05_15,12,15.00916667,LUSIGNAN,100
2014_05_16,13,15.04916667,LUSIGNAN,100
2014_05_17,15,15.08833333,LUSIGNAN,100
2014_05_18,17,15.12666667,LUSIGNAN,100
2014_05_19,18,15.16416667,LUSIGNAN,100
2014_05_20,13,15.20111111,LUSIGNAN,100
2014_05_21,12,15.23722222,LUSIGNAN,100
2014_05_22,14,15.27222222,LUSIGNAN,100
2014_05_23,12,15.30638889,LUSIGNAN,100
2014_05_24,13,15.33972222,LUSIGNAN,100
2014_05_25,12,15.37222222,LUSIGNAN,100
2014_05_26,12,15.40361111,LUSIGNAN,100
2014_05_27,13,15.43444444,LUSIGNAN,100
2014_05_28,14,15.46388889,LUSIGNAN,100
2014_05_29,14,15.49222222,LUSIGNAN,100
2014_05_30,15,15.52,LUSIGNAN,100
2014_05_31,17,15.54638889,LUSIGNAN,100
2014_06_01,15,15.57194444,LUSIGNAN,100
2014_06_02,16,15.59611111,LUSIGNAN,100
2014_06_03,14,15.61916667,LUSIGNAN,100
2014_06_04,15,15.64111111,LUSIGNAN,100
2014_06_05,14,15.66222222,LUSIGNAN,100
2014_06_06,19,15.68166667,LUSIGNAN,100
2014_06_07,22,15.70027778,LUSIGNAN,100
2014_06_08,22,15.71777778,LUSIGNAN,100
2014_06_09,20,15.73388889,LUSIGNAN,100
2014_06_10,19,15.74861111,LUSIGNAN,100
2014_06_11,20,15.76222222,LUSIGNAN,100
2014_06_12,22,15.77444444,LUSIGNAN,100
2014_06_13,21,15.78555556,LUSIGNAN,100
2014_06_14,19,15.79527778,LUSIGNAN,100
2014_06_15,17,15.80388889,LUSIGNAN,100
2014_06_16,17,15.81111111,LUSIGNAN,100
2014_06_17,16,15.81694444,LUSIGNAN,100
2014_06_18,17,15.82138889,LUSIGNAN,100
2014_06_19,18,15.82472222,LUSIGNAN,100
2014_06_20,18,15.82666667,LUSIGNAN,100
2014_06_21,20,15.82722222,LUSIGNAN,100
2014_06_22,22,15.82638889,LUSIGNAN,100
2014_06_23,18,15.82444444,LUSIGNAN,100
2014_06_24,19,15.82111111,LUSIGNAN,100
2014_06_25,20,15.81638889,LUSIGNAN,100
2014_06_26,19,15.81027778,LUSIGNAN,100
2014_06_27,18,15.80277778,LUSIGNAN,100
2014_06_28,16,15.79444444,LUSIGNAN,100
2014_06_29,17,15.78444444,LUSIGNAN,100
2014_06_30,16,15.77305556,LUSIGNAN,100
2014_07_01,19,15.76083333,LUSIGNAN,100
2014_07_02,21,15.74694444,LUSIGNAN,100
2014_07_03,22,15.73222222,LUSIGNAN,100
2014_07_04,22,15.71611111,LUSIGNAN,100
2014_07_05,20,15.69861111,LUSIGNAN,100
2014_07_06,18,15.68027778,LUSIGNAN,100
2014_07_07,16,15.66027778,LUSIGNAN,100
2014_07_08,17,15.63944444,LUSIGNAN,100
2014_07_09,16,15.6175,LUSIGNAN,100
2014_07_10,17,15.59416667,LUSIGNAN,100
2014_07_11,16,15.57,LUSIGNAN,100
2014_07_12,17,15.54472222,LUSIGNAN,100
2014_07_13,17,15.51861111,LUSIGNAN,100
2014_07_14,18,15.49083333,LUSIGNAN,100
2014_07_15,19,15.4625,LUSIGNAN,100
2014_07_16,22,15.43305556,LUSIGNAN,100
2014_07_17,25,15.40277778,LUSIGNAN,100
2014_07_18,24,15.37138889,LUSIGNAN,100
2014_07_19,22,15.33944444,LUSIGNAN,100
2014_07_20,20,15.30611111,LUSIGNAN,100
2014_07_21,20,15.27222222,LUSIGNAN,100
2014_07_22,21,15.23722222,LUSIGNAN,100
2014_07_23,22,15.20138889,LUSIGNAN,100
2014_07_24,24,15.165,LUSIGNAN,100
2014_07_25,23,15.12777778,LUSIGNAN,100
2014_07_26,22,15.08944444,LUSIGNAN,100
2014_07_27,22,15.05083333,LUSIGNAN,100
2014_07_28,20,15.01138889,LUSIGNAN,100
2014_07_29,18,14.97111111,LUSIGNAN,100
2014_07_30,20,14.93027778,LUSIGNAN,100
2014_07_31,21,14.88888889,LUSIGNAN,100
2014_08_01,20,14.84666667,LUSIGNAN,100
2014_08_02,17,14.80416667,LUSIGNAN,100
2014_08_03,19,14.76083333,LUSIGNAN,100
2014_08_04,18,14.71694444,LUSIGNAN,100
2014_08_05,18,14.67277778,LUSIGNAN,100
2014_08_06,20,14.62777778,LUSIGNAN,100
2014_08_07,21,14.58222222,LUSIGNAN,100
2014_08_08,21,14.53666667,LUSIGNAN,100
2014_08_09,18,14.49027778,LUSIGNAN,100
2014_08_10,21,14.44361111,LUSIGNAN,100
2014_08_11,17,14.39611111,LUSIGNAN,100
2014_08_12,18,14.34888889,LUSIGNAN,100
2014_08_13,16,14.30083333,LUSIGNAN,100
2014_08_14,17,14.2525,LUSIGNAN,100
2014_08_15,16,14.20388889,LUSIGNAN,100
2014_08_16,17,14.15472222,LUSIGNAN,100
2014_08_17,16,14.10555556,LUSIGNAN,100
2014_08_18,15,14.05555556,LUSIGNAN,100
2014_08_19,15,14.00555556,LUSIGNAN,100
2014_08_20,15,13.95555556,LUSIGNAN,100
2014_08_21,14,13.90472222,LUSIGNAN,100
2014_08_22,15,13.85388889,LUSIGNAN,100
2014_08_23,17,13.80277778,LUSIGNAN,100
2014_08_24,15,13.75166667,LUSIGNAN,100
2014_08_25,18,13.7,LUSIGNAN,100
2014_08_26,20,13.64833333,LUSIGNAN,100
2014_08_27,19,13.59611111,LUSIGNAN,100
2014_08_28,20,13.54416667,LUSIGNAN,100
2014_08_29,20,13.49194444,LUSIGNAN,100
2014_08_30,16,13.43916667,LUSIGNAN,100
2014_08_31,17,13.38666667,LUSIGNAN,100
2014_09_01,17,13.33388889,LUSIGNAN,100
2014_09_02,17,13.28083333,LUSIGNAN,100
2014_09_03,18,13.2275,LUSIGNAN,100
2014_09_04,20,13.17416667,LUSIGNAN,100
2014_09_05,20,13.12083333,LUSIGNAN,100
2014_09_06,18,13.0675,LUSIGNAN,100
2014_09_07,20,13.01388889,LUSIGNAN,100
2014_09_08,20,12.96027778,LUSIGNAN,100
2014_09_09,22,12.90638889,LUSIGNAN,100
2014_09_10,19,12.8525,LUSIGNAN,100
2014_09_11,17,12.79861111,LUSIGNAN,100
2014_09_12,16,12.74472222,LUSIGNAN,100
2014_09_13,17,12.69055556,LUSIGNAN,100
2014_09_14,18,12.63611111,LUSIGNAN,100
2014_09_15,19,12.58194444,LUSIGNAN,100
2014_09_16,19,12.52777778,LUSIGNAN,100
2014_09_17,22,12.47333333,LUSIGNAN,100
2014_09_18,21,12.41916667,LUSIGNAN,100
2014_09_19,21,12.36472222,LUSIGNAN,100
2014_09_20,21,12.31,LUSIGNAN,100
2014_09_21,17,12.25555556,LUSIGNAN,100
2014_09_22,15,12.20111111,LUSIGNAN,100
2014_09_23,13,12.14666667,LUSIGNAN,100
2014_09_24,14,12.09194444,LUSIGNAN,100
2014_09_25,15,12.0375,LUSIGNAN,100
2014_09_26,14,11.98305556,LUSIGNAN,100
2014_09_27,17,11.92833333,LUSIGNAN,100
2014_09_28,17,11.87388889,LUSIGNAN,100
2014_09_29,19,11.81944444,LUSIGNAN,100
2014_09_30,18,11.76527778,LUSIGNAN,100
2014_10_01,17,11.71055556,LUSIGNAN,100
2014_10_02,17,11.65611111,LUSIGNAN,100
2014_10_03,17,11.60194444,LUSIGNAN,100
2014_10_04,16,11.54777778,LUSIGNAN,100
2014_10_05,12,11.49333333,LUSIGNAN,100
2014_10_06,10,11.43944444,LUSIGNAN,100
2014_10_07,15,11.38527778,LUSIGNAN,100
2014_10_08,18,11.33111111,LUSIGNAN,100
2014_10_09,16,11.27722222,LUSIGNAN,100
2014_10_10,14,11.22333333,LUSIGNAN,100
2014_10_11,16,11.16972222,LUSIGNAN,100
2014_10_12,18,11.11611111,LUSIGNAN,100
2014_10_13,16,11.0625,LUSIGNAN,100
2014_10_14,17,11.00916667,LUSIGNAN,100
2014_10_15,15,10.95583333,LUSIGNAN,100
2014_10_16,16,10.90277778,LUSIGNAN,100
2014_10_17,17,10.84972222,LUSIGNAN,100
2014_10_18,21,10.79694444,LUSIGNAN,100
2014_10_19,20,10.74416667,LUSIGNAN,100
2014_10_20,16,10.69166667,LUSIGNAN,100
2014_10_21,15,10.63944444,LUSIGNAN,100
2014_10_22,11,10.58777778,LUSIGNAN,100
2014_10_23,9,10.53583333,LUSIGNAN,100
2014_10_24,12,10.48388889,LUSIGNAN,100
2014_10_25,13,10.43277778,LUSIGNAN,100
2014_10_26,16,10.38166667,LUSIGNAN,100
2014_10_27,12,10.33111111,LUSIGNAN,100
2014_10_28,12,10.28027778,LUSIGNAN,100
2014_10_29,14,10.23027778,LUSIGNAN,100
2014_10_30,15,10.18055556,LUSIGNAN,100
2014_10_31,16,10.13083333,LUSIGNAN,100
2014_11_01,15,10.08166667,LUSIGNAN,100
2014_11_02,15,10.03305556,LUSIGNAN,100
2014_11_03,13,9.984722222,LUSIGNAN,100
2014_11_04,11,9.936944444,LUSIGNAN,100
2014_11_05,8,9.889444444,LUSIGNAN,100
2014_11_06,7,9.842222222,LUSIGNAN,100
2014_11_07,12,9.795833333,LUSIGNAN,100
2014_11_08,11,9.749722222,LUSIGNAN,100
2014_11_09,11,9.704444444,LUSIGNAN,100
2014_11_10,8,9.659166667,LUSIGNAN,100
2014_11_11,9,9.614722222,LUSIGNAN,100
2014_11_12,12,9.570833333,LUSIGNAN,100
2014_11_13,11,9.527777778,LUSIGNAN,100
2014_11_14,11,9.485,LUSIGNAN,100
2014_11_15,10,9.443333333,LUSIGNAN,100
2014_11_16,10,9.402222222,LUSIGNAN,100
2014_11_17,9,9.361666667,LUSIGNAN,100
2014_11_18,10,9.321944444,LUSIGNAN,100
2014_11_19,10,9.282777778,LUSIGNAN,100
2014_11_20,10,9.244722222,LUSIGNAN,100
2014_11_21,11,9.207222222,LUSIGNAN,100
2014_11_22,13,9.170833333,LUSIGNAN,100
2014_11_23,14,9.135,LUSIGNAN,100
2014_11_24,12,9.100277778,LUSIGNAN,100
2014_11_25,13,9.066666667,LUSIGNAN,100
2014_11_26,12,9.033888889,LUSIGNAN,100
2014_11_27,10,9.001944444,LUSIGNAN,100
2014_11_28,13,8.971111111,LUSIGNAN,100
2014_11_29,13,8.941388889,LUSIGNAN,100
2014_11_30,6,8.912777778,LUSIGNAN,100
2014_12_01,6,8.885277778,LUSIGNAN,100
2014_12_02,4,8.858611111,LUSIGNAN,100
2014_12_03,3,8.833333333,LUSIGNAN,100
2014_12_04,3,8.809166667,LUSIGNAN,100
2014_12_05,4,8.786111111,LUSIGNAN,100
2014_12_06,5,8.764444444,LUSIGNAN,100
2014_12_07,2,8.743888889,LUSIGNAN,100
2014_12_08,4,8.724722222,LUSIGNAN,100
2014_12_09,4,8.706666667,LUSIGNAN,100
2014_12_10,7,8.690277778,LUSIGNAN,100
2014_12_11,9,8.674722222,LUSIGNAN,100
2014_12_12,9,8.660833333,LUSIGNAN,100
2014_12_13,8,8.648333333,LUSIGNAN,100
2014_12_14,4,8.637222222,LUSIGNAN,100
2014_12_15,3,8.627222222,LUSIGNAN,100
2014_12_16,9,8.618611111,LUSIGNAN,100
2014_12_17,8,8.611388889,LUSIGNAN,100
2014_12_18,12,8.605833333,LUSIGNAN,100
2014_12_19,11,8.601944444,LUSIGNAN,100
2014_12_20,8,8.598888889,LUSIGNAN,100
2014_12_21,6,8.597777778,LUSIGNAN,100
2014_12_22,7,8.5975,LUSIGNAN,100
2014_12_23,2,8.599166667,LUSIGNAN,100
2014_12_24,6,8.601944444,LUSIGNAN,100
2014_12_25,7,8.606388889,LUSIGNAN,100
2014_12_26,5,8.612222222,LUSIGNAN,100
2014_12_27,7,8.619444444,LUSIGNAN,100
2014_12_28,0,8.628055556,LUSIGNAN,100
2014_12_29,-2,8.638055556,LUSIGNAN,100
2014_12_30,1,8.649444444,LUSIGNAN,100
2014_12_31,1,8.662222222,LUSIGNAN,100
2015_01_01,1,8.676111111,LUSIGNAN,100
2015_01_02,3,8.691944444,LUSIGNAN,100
2015_01_03,8,8.708611111,LUSIGNAN,100
2015_01_04,10,8.726944444,LUSIGNAN,100
2015_01_05,4,8.746111111,LUSIGNAN,100
2015_01_06,3,8.766944444,LUSIGNAN,100
2015_01_07,7,8.788888889,LUSIGNAN,100
2015_01_08,9,8.812222222,LUSIGNAN,100
2015_01_09,9,8.836666667,LUSIGNAN,100
2015_01_10,12,8.862222222,LUSIGNAN,100
2015_01_11,7,8.888888889,LUSIGNAN,100
2015_01_12,5,8.916666667,LUSIGNAN,100
2015_01_13,8,8.946111111,LUSIGNAN,100
2015_01_14,8,8.976111111,LUSIGNAN,100
2015_01_15,8,9.007222222,LUSIGNAN,100
2015_01_16,5,9.039444444,LUSIGNAN,100
2015_01_17,4,9.072777778,LUSIGNAN,100
2015_01_18,5,9.106944444,LUSIGNAN,100
2015_01_19,2,9.142222222,LUSIGNAN,100
2015_01_20,0,9.178055556,LUSIGNAN,100
2015_01_21,2,9.215277778,LUSIGNAN,100
2015_01_22,0,9.253055556,LUSIGNAN,100
2015_01_23,-1,9.291944444,LUSIGNAN,100
2015_01_24,2,9.331111111,LUSIGNAN,100
2015_01_25,3,9.371388889,LUSIGNAN,100
2015_01_26,3,9.4125,LUSIGNAN,100
2015_01_27,5,9.454444444,LUSIGNAN,100
2015_01_28,7,9.496944444,LUSIGNAN,100
2015_01_29,7,9.54,LUSIGNAN,100
2015_01_30,4,9.583888889,LUSIGNAN,100
2015_01_31,4,9.628055556,LUSIGNAN,100
2015_02_01,3,9.673333333,LUSIGNAN,100
2015_02_02,2,9.718888889,LUSIGNAN,100
2015_02_03,1,9.765,LUSIGNAN,100
2015_02_04,1,9.811944444,LUSIGNAN,100
2015_02_05,1,9.858888889,LUSIGNAN,100
2015_02_06,0,9.906944444,LUSIGNAN,100
2015_02_07,0,9.955,LUSIGNAN,100
2015_02_08,3,10.00361111,LUSIGNAN,100
2015_02_09,4,10.05277778,LUSIGNAN,100
2015_02_10,4,10.10222222,LUSIGNAN,100
2015_02_11,4,10.15222222,LUSIGNAN,100
2015_02_12,5,10.20222222,LUSIGNAN,100
2015_02_13,8,10.25305556,LUSIGNAN,100
2015_02_14,7,10.30388889,LUSIGNAN,100
2015_02_15,5,10.35527778,LUSIGNAN,100
2015_02_16,4,10.40666667,LUSIGNAN,100
2015_02_17,6,10.45861111,LUSIGNAN,100
2015_02_18,5,10.51055556,LUSIGNAN,100
2015_02_19,2,10.56333333,LUSIGNAN,100
2015_02_20,5,10.61583333,LUSIGNAN,100
2015_02_21,5,10.66888889,LUSIGNAN,100
2015_02_22,4,10.72166667,LUSIGNAN,100
2015_02_23,9,10.775,LUSIGNAN,100
2015_02_24,6,10.82833333,LUSIGNAN,100
2015_02_25,7,10.88222222,LUSIGNAN,100
2015_02_26,10,10.93583333,LUSIGNAN,100
2015_02_27,6,10.99,LUSIGNAN,100
2015_02_28,5,11.04388889,LUSIGNAN,100
2015_03_01,10,11.09833333,LUSIGNAN,100
2015_03_02,10,11.15277778,LUSIGNAN,100
2015_03_03,8,11.20722222,LUSIGNAN,100
2015_03_04,6,11.26166667,LUSIGNAN,100
2015_03_05,6,11.31666667,LUSIGNAN,100
2015_03_06,6,11.37138889,LUSIGNAN,100
2015_03_07,10,11.42638889,LUSIGNAN,100
2015_03_08,10,11.48111111,LUSIGNAN,100
2015_03_09,8,11.53611111,LUSIGNAN,100
2015_03_10,9,11.59138889,LUSIGNAN,100
2015_03_11,14,11.64638889,LUSIGNAN,100
2015_03_12,12,11.70166667,LUSIGNAN,100
2015_03_13,9,11.75694444,LUSIGNAN,100
2015_03_14,7,11.81222222,LUSIGNAN,100
2015_03_15,6,11.8675,LUSIGNAN,100
2015_03_16,6,11.92305556,LUSIGNAN,100
2015_03_17,8,11.97805556,LUSIGNAN,100
2015_03_18,10,12.03361111,LUSIGNAN,100
2015_03_19,7,12.08888889,LUSIGNAN,100
2015_03_20,7,12.14444444,LUSIGNAN,100
2015_03_21,7,12.19972222,LUSIGNAN,100
2015_03_22,7,12.25527778,LUSIGNAN,100
2015_03_23,7,12.31055556,LUSIGNAN,100
2015_03_24,5,12.36555556,LUSIGNAN,100
2015_03_25,6,12.42111111,LUSIGNAN,100
2015_03_26,5,12.47611111,LUSIGNAN,100
2015_03_27,6,12.53138889,LUSIGNAN,100
2015_03_28,10,12.58666667,LUSIGNAN,100
2015_03_29,11,12.64166667,LUSIGNAN,100
2015_03_30,13,12.69666667,LUSIGNAN,100
2015_03_31,12,12.75166667,LUSIGNAN,100
2015_04_01,8,12.80611111,LUSIGNAN,100
2015_04_02,8,12.86111111,LUSIGNAN,100
2015_04_03,9,12.91583333,LUSIGNAN,100
2015_04_04,9,12.97055556,LUSIGNAN,100
2015_04_05,7,13.02472222,LUSIGNAN,100
2015_04_06,8,13.07916667,LUSIGNAN,100
2015_04_07,10,13.13361111,LUSIGNAN,100
2015_04_08,11,13.1875,LUSIGNAN,100
2015_04_09,13,13.24166667,LUSIGNAN,100
2015_04_10,12,13.29555556,LUSIGNAN,100
2015_04_11,13,13.34888889,LUSIGNAN,100
2015_04_12,12,13.4025,LUSIGNAN,100
2015_04_13,14,13.45611111,LUSIGNAN,100
2015_04_14,17,13.50944444,LUSIGNAN,100
2015_04_15,18,13.56222222,LUSIGNAN,100
2015_04_16,13,13.615,LUSIGNAN,100
2015_04_17,13,13.66777778,LUSIGNAN,100
2015_04_18,13,13.72027778,LUSIGNAN,100
2015_04_19,12,13.77222222,LUSIGNAN,100
2015_04_20,15,13.82416667,LUSIGNAN,100
2015_04_21,15,13.87583333,LUSIGNAN,100
2015_04_22,16,13.92722222,LUSIGNAN,100
2015_04_23,14,13.97833333,LUSIGNAN,100
2015_04_24,15,14.02916667,LUSIGNAN,100
2015_04_25,16,14.07944444,LUSIGNAN,100
2015_04_26,13,14.13,LUSIGNAN,100
2015_04_27,12,14.17972222,LUSIGNAN,100
2015_04_28,9,14.22888889,LUSIGNAN,100
2015_04_29,10,14.27833333,LUSIGNAN,100
2015_04_30,10,14.32694444,LUSIGNAN,100
2015_05_01,14,14.37527778,LUSIGNAN,100
2015_05_02,14,14.42333333,LUSIGNAN,100
2015_05_03,16,14.47055556,LUSIGNAN,100
2015_05_04,17,14.51777778,LUSIGNAN,100
2015_05_05,14,14.56416667,LUSIGNAN,100
2015_05_06,12,14.61027778,LUSIGNAN,100
2015_05_07,11,14.65583333,LUSIGNAN,100
2015_05_08,13,14.70083333,LUSIGNAN,100
2015_05_09,16,14.74527778,LUSIGNAN,100
2015_05_10,15,14.78916667,LUSIGNAN,100
2015_05_11,19,14.8325,LUSIGNAN,100
2015_05_12,18,14.87527778,LUSIGNAN,100
2015_05_13,18,14.91722222,LUSIGNAN,100
2015_05_14,14,14.95888889,LUSIGNAN,100
2015_05_15,12,14.99944444,LUSIGNAN,100
2015_05_16,12,15.03944444,LUSIGNAN,100
2015_05_17,15,15.07888889,LUSIGNAN,100
2015_05_18,13,15.11722222,LUSIGNAN,100
2015_05_19,11,15.155,LUSIGNAN,100
2015_05_20,10,15.19222222,LUSIGNAN,100
2015_05_21,11,15.22833333,LUSIGNAN,100
2015_05_22,13,15.26388889,LUSIGNAN,100
2015_05_23,15,15.29833333,LUSIGNAN,100
2015_05_24,17,15.33166667,LUSIGNAN,100
2015_05_25,16,15.36444444,LUSIGNAN,100
2015_05_26,15,15.39611111,LUSIGNAN,100
2015_05_27,16,15.42694444,LUSIGNAN,100
2015_05_28,15,15.45666667,LUSIGNAN,100
2015_05_29,15,15.48555556,LUSIGNAN,100
2015_05_30,15,15.51333333,LUSIGNAN,100
2015_05_31,16,15.54,LUSIGNAN,100
2015_06_01,14,15.56555556,LUSIGNAN,100
2015_06_02,16,15.59027778,LUSIGNAN,100
2015_06_03,17,15.61361111,LUSIGNAN,100
2015_06_04,24,15.63611111,LUSIGNAN,100
2015_06_05,24,15.65694444,LUSIGNAN,100
2015_06_06,18,15.67694444,LUSIGNAN,100
2015_06_07,18,15.69611111,LUSIGNAN,100
2015_06_08,18,15.71361111,LUSIGNAN,100
2015_06_09,16,15.72972222,LUSIGNAN,100
2015_06_10,16,15.74527778,LUSIGNAN,100
2015_06_11,20,15.75888889,LUSIGNAN,100
2015_06_12,19,15.77138889,LUSIGNAN,100
2015_06_13,18,15.78277778,LUSIGNAN,100
2015_06_14,17,15.79305556,LUSIGNAN,100
2015_06_15,16,15.80166667,LUSIGNAN,100
2015_06_16,19,15.80916667,LUSIGNAN,100
2015_06_17,17,15.81555556,LUSIGNAN,100
2015_06_18,19,15.82055556,LUSIGNAN,100
2015_06_19,17,15.82388889,LUSIGNAN,100
2015_06_20,18,15.82611111,LUSIGNAN,100
2015_06_21,20,15.82722222,LUSIGNAN,100
2015_06_22,18,15.82666667,LUSIGNAN,100
2015_06_23,17,15.82472222,LUSIGNAN,100
2015_06_24,17,15.82194444,LUSIGNAN,100
2015_06_25,19,15.8175,LUSIGNAN,100
2015_06_26,22,15.81194444,LUSIGNAN,100
2015_06_27,21,15.80472222,LUSIGNAN,100
2015_06_28,20,15.79666667,LUSIGNAN,100
2015_06_29,21,15.78694444,LUSIGNAN,100
2015_06_30,27,15.77583333,LUSIGNAN,100
2015_07_01,27,15.76416667,LUSIGNAN,100
2015_07_02,24,15.75055556,LUSIGNAN,100
2015_07_03,25,15.73583333,LUSIGNAN,100
2015_07_04,25,15.72027778,LUSIGNAN,100
2015_07_05,22,15.70305556,LUSIGNAN,100
2015_07_06,22,15.685,LUSIGNAN,100
2015_07_07,22,15.66555556,LUSIGNAN,100
2015_07_08,17,15.64472222,LUSIGNAN,100
2015_07_09,18,15.62305556,LUSIGNAN,100
2015_07_10,23,15.60027778,LUSIGNAN,100
2015_07_11,21,15.57611111,LUSIGNAN,100
2015_07_12,18,15.55083333,LUSIGNAN,100
2015_07_13,19,15.525,LUSIGNAN,100
2015_07_14,20,15.49777778,LUSIGNAN,100
